자치구,자치동,사업장명,경도,위도,리뷰주소
동작구,신대방동,꼬꼬꼬꼬치킨 신대방점,126.90578394526102,37.49024604387587,https://place.map.kakao.com/646526532
동작구,상도동,그루비,126.94687297099904,37.501915536092326,https://place.map.kakao.com/1397303976
동작구,사당동,배부장찌개,126.96904831669335,37.48381956927502,https://place.map.kakao.com/1331084159
동작구,상도동,청년치킨,126.9337252853145,37.50467321951536,https://place.map.kakao.com/957594553
동작구,사당동,뮤즈,126.97810372217442,37.486121970470734,https://place.map.kakao.com/1745703240
동작구,사당동,이십세기청년,126.97679387341714,37.4785851466368,https://place.map.kakao.com/1041751969
동작구,신대방동,일촌회마차,126.90687235357406,37.4888946831797,https://place.map.kakao.com/2124406536
동작구,신대방동,코바코 신대방점,126.9039565507395,37.487521575902875,https://place.map.kakao.com/1080328094
동작구,흑석동,써브웨이중앙대점,126.95551888725952,37.50704970736485,https://place.map.kakao.com/13081848
동작구,상도동,교촌치킨 상도점,126.93988532545076,37.50388000848926,https://place.map.kakao.com/1855319757
동작구,대방동,친구네정육식당,126.91856846147567,37.499206637124466,https://place.map.kakao.com/889101907
동작구,상도동,임종예밥집,126.95144130648237,37.494315357903695,https://place.map.kakao.com/1495795488
동작구,사당동,아무르(Amour),126.96891050882677,37.480380351228284,https://place.map.kakao.com/1856606889
동작구,상도동,투다리 숭실대점,126.9541442191872,37.49509388042632,https://place.map.kakao.com/5468676
동작구,사당동,돈키호테,126.97208120525707,37.4834541125974,https://place.map.kakao.com/183298674
동작구,사당동,한국통닭 사당점,126.97686352313471,37.488322730782436,https://place.map.kakao.com/1491399579
동작구,상도동,백년회관서서갈비 장승배기점,126.9348592575244,37.503788115624445,https://place.map.kakao.com/843405782
동작구,대방동,삼촌네이층집,126.92447700114535,37.49932390213693,https://place.map.kakao.com/1116551683
동작구,사당동,무삥과팟타이,126.97742786491054,37.4867003204961,https://place.map.kakao.com/1727680227
동작구,흑석동,카페미뇽중앙대점,126.95749355818498,37.50765997886981,https://place.map.kakao.com/32018027
동작구,상도동,포동포동놀이터,126.93743375430137,37.49920017759414,https://place.map.kakao.com/2078237531
동작구,상도동,프렌밀리,126.94601801133116,37.50411872316335,https://place.map.kakao.com/866120313
동작구,노량진동,해피짜이,126.9427063172841,37.50979118525946,https://place.map.kakao.com/265331130
동작구,노량진동,강여사의부엌,126.9449385407598,37.50787896778923,https://place.map.kakao.com/488263005
동작구,상도동,펍캐리온,126.95070995913666,37.4958795588117,https://place.map.kakao.com/2140175797
동작구,사당동,홍두깨칼국수,126.97875714763691,37.48794904053224,https://place.map.kakao.com/1526412053
동작구,사당동,소담촌,126.97844425218342,37.480348069382906,https://place.map.kakao.com/2005573719
동작구,흑석동,앳더블랑,126.95712531327158,37.50779547472514,https://place.map.kakao.com/1389092916
동작구,사당동,카페플라타너스 사당점,126.97855428159582,37.48209231344571,https://place.map.kakao.com/1208557163
동작구,노량진동,마라공방,126.94071857920333,37.513222400709346,https://place.map.kakao.com/159703775
동작구,노량진동,텐카이치,126.94274669323666,37.51188429989745,https://place.map.kakao.com/331819674
동작구,대방동,인생닭강정,126.92182175746925,37.50729467519184,https://place.map.kakao.com/1725166985
동작구,사당동,파로(FARRO),126.96768720574319,37.490050874755894,https://place.map.kakao.com/465241131
동작구,신대방동,킨로우라멘,126.92575204058252,37.49828844235985,https://place.map.kakao.com/302162166
동작구,신대방동,신룽푸마라탕 보라매점,126.92121483161709,37.49133156505428,https://place.map.kakao.com/870780967
동작구,사당동,머치커피(muchcoffee),126.97620840093643,37.48061064789444,https://place.map.kakao.com/825283133
동작구,대방동,포엘,126.92182175746925,37.50729467519184,https://place.map.kakao.com/728678061
동작구,사당동,와인어클락,126.97745421868417,37.48731591709799,https://place.map.kakao.com/251406538
동작구,사당동,사당동6시,126.96980298485684,37.48222228612695,https://place.map.kakao.com/1330423018
동작구,사당동,에이바,126.97695670487525,37.47722595678605,https://place.map.kakao.com/687573585
동작구,대방동,킹짱이네오돌뼈닭발,126.92497362978351,37.50016762642469,https://place.map.kakao.com/123459319
동작구,노량진동,잼툰,126.94070892299108,37.51297977876038,https://place.map.kakao.com/671701240
동작구,사당동,달구지,126.97841809002938,37.48867779521656,https://place.map.kakao.com/999807986
동작구,상도동,찜앤불닭,126.93250168332635,37.503709230671525,https://place.map.kakao.com/1502563765
동작구,상도동,상도식구,126.943704043479,37.50402087336205,https://place.map.kakao.com/2008501758
동작구,상도동,두찜 동작상도1호점,126.94896690358874,37.50002961867789,https://place.map.kakao.com/2070074280
동작구,노량진동,홍도,126.93287802414606,37.51280537653482,https://place.map.kakao.com/2004512262
동작구,노량진동,보데가(Bodega),126.94224235633568,37.510928540376945,https://place.map.kakao.com/1381899992
동작구,사당동,바른황소곱창2호점,126.97705707099311,37.47797096738934,https://place.map.kakao.com/630090014
동작구,신대방동,개성손만두 보라매아카데미점,126.92121483161709,37.49133156505428,https://place.map.kakao.com/275329761
동작구,대방동,대방골,126.92182175746925,37.50729467519184,https://place.map.kakao.com/8309073
동작구,사당동,슈퍼피자,126.96876442033022,37.4806603344734,https://place.map.kakao.com/1471151354
동작구,상도동,케이크팝,126.95456416918756,37.494952594335025,https://place.map.kakao.com/548840517
동작구,노량진동,본죽앤비빔밥 노량진점,126.94155585311849,37.51082948605551,https://place.map.kakao.com/16090405
동작구,사당동,어서오뎅요,126.96980298485684,37.48222228612695,https://place.map.kakao.com/168147765
동작구,노량진동,만주꼬치구이,126.93705542769275,37.510572079630066,https://place.map.kakao.com/26971223
동작구,상도동,수라청,126.94400303650943,37.505907331861316,https://place.map.kakao.com/1593845538
동작구,상도동,쉐프의목장,126.95064891830013,37.49694253026255,https://place.map.kakao.com/1819213865
동작구,사당동,장미맨숀 이수점,126.9779952798426,37.48409225858726,https://place.map.kakao.com/80222743
동작구,사당동,블랙모티브 사당역점,126.97656923129809,37.47886883287628,https://place.map.kakao.com/952397144
동작구,노량진동,전설의짬뽕 노량진,126.94029656076899,37.513933715038945,https://place.map.kakao.com/2124176865
동작구,사당동,카페재인,126.97558766964947,37.48392512887524,https://place.map.kakao.com/528315000
동작구,상도동,비단콤마,126.93988532545076,37.50388000848926,https://place.map.kakao.com/359023741
동작구,대방동,더빈마켓,126.9210200480259,37.498540034869606,https://place.map.kakao.com/1739544406
동작구,노량진동,맛있는가마솥통닭,126.93295047039271,37.51294683528409,https://place.map.kakao.com/313561842
동작구,사당동,카페라르고,126.97652065602222,37.47738181789377,https://place.map.kakao.com/1665267046
동작구,사당동,이층에포차,126.97233760018275,37.48302692259884,https://place.map.kakao.com/1448015283
동작구,상도동,상도양꼬치,126.94535380196227,37.502954810193145,https://place.map.kakao.com/1875894124
동작구,사당동,처갓집양념치킨 사당2점,126.97610422664387,37.48528712843745,https://place.map.kakao.com/1966896670
동작구,대방동,다솜,126.92162489505552,37.49871674370641,https://place.map.kakao.com/770620196
동작구,대방동,호순네집,126.92898990973443,37.510679786894116,https://place.map.kakao.com/242037422
동작구,상도동,셰프의돈까스,126.93410475643688,37.50246499292439,https://place.map.kakao.com/44362824
동작구,사당동,우미노식탁,126.97744359583609,37.4791643634644,https://place.map.kakao.com/1363151386
동작구,상도동,심봉사도로케,126.93529812514248,37.50417359500586,https://place.map.kakao.com/1887691954
동작구,노량진동,커피가지고요,126.93411687163875,37.512518638634965,https://place.map.kakao.com/1901453010
동작구,흑석동,스시초이,126.95375758629015,37.50588961535653,https://place.map.kakao.com/159749123
동작구,사당동,당신의오늘,126.97736951480243,37.48272033746021,https://place.map.kakao.com/2138584250
동작구,흑석동,서달양조장,126.95977282398681,37.508055898295304,https://place.map.kakao.com/1974453006
동작구,상도동,계수작,126.94341824007172,37.504426464248844,https://place.map.kakao.com/1698389577
동작구,사당동,청년치킨 사당점,126.97779095135427,37.48052780947611,https://place.map.kakao.com/1366947791
동작구,노량진동,와플대학 노량진캠퍼스,126.94153100270114,37.51234483564312,https://place.map.kakao.com/1293454944
동작구,흑석동,맘스터치 중앙대점,126.95757069104937,37.50768443876195,https://place.map.kakao.com/1617549166
동작구,사당동,60계치킨 서울이수점,126.96994321785628,37.488688009358015,https://place.map.kakao.com/878596579
동작구,사당동,또래오래,126.96817113621871,37.483469384904375,https://place.map.kakao.com/1853025114
동작구,사당동,현대카페,126.978649508882,37.48310854066405,https://place.map.kakao.com/1712198472
동작구,사당동,큰맘할매순대국,126.97602828906447,37.4780769384649,https://place.map.kakao.com/2134625393
동작구,노량진동,라밥(LABAB),126.94221952858246,37.512588366433945,https://place.map.kakao.com/2004209854
동작구,상도동,겹,126.94852657552866,37.499523454005754,https://place.map.kakao.com/2034244074
동작구,대방동,카페시모 대방점,126.91941734799688,37.50297897693954,https://place.map.kakao.com/1495106685
동작구,흑석동,구루구루,126.96221270551266,37.50727597876851,https://place.map.kakao.com/616273201
동작구,사당동,삼첩분식,126.97245844107664,37.48729173936189,https://place.map.kakao.com/807984852
동작구,사당동,예쁜이모순대국,126.97664523647111,37.48415732583379,https://place.map.kakao.com/1466655365
동작구,사당동,이모네막국수,126.97838136411539,37.48292231297186,https://place.map.kakao.com/2082414409
동작구,노량진동,충남집,126.93394733059556,37.51462029079033,https://place.map.kakao.com/1573413552
동작구,노량진동,골든볼9,126.94021995659482,37.51293761474438,https://place.map.kakao.com/1487148971
동작구,사당동,꼬숨커피,126.97761575711165,37.4797930073163,https://place.map.kakao.com/830067726
동작구,노량진동,아빠맘명품스시,126.93539546188619,37.508053993755574,https://place.map.kakao.com/1710731499
동작구,사당동,낯선한식븟다,126.97792133875262,37.483660366733794,https://place.map.kakao.com/582047071
동작구,흑석동,오듀몽듀(Oh dieu Mon dieu),126.95854977225382,37.51005969962129,https://place.map.kakao.com/1446445747
동작구,흑석동,느릅나무,126.9565991451691,37.50424262372884,https://place.map.kakao.com/467560686
동작구,노량진동,궁중국시,126.933137637985,37.51252817494288,https://place.map.kakao.com/1136377263
동작구,신대방동,시골이모,126.90691149914947,37.48906723024759,https://place.map.kakao.com/823814843
동작구,흑석동,사이공리,126.95854977225382,37.51005969962129,https://place.map.kakao.com/2081422349
동작구,노량진동,KFC노량진역점,126.9395435985397,37.51400806806069,https://place.map.kakao.com/1735950205
동작구,상도동,청춘한우 곱도리탕,126.93916611144402,37.504611382529724,https://place.map.kakao.com/1083365606
동작구,사당동,남도술상별관,126.97823742935269,37.47850082830525,https://place.map.kakao.com/21331446
동작구,상도동,차돌풍장승배기점,126.93325743838419,37.50343713458259,https://place.map.kakao.com/590654944
동작구,신대방동,미스타파스타,126.91719937083772,37.49754873252332,https://place.map.kakao.com/2145741061
동작구,상도동,고돼지,126.94950287906285,37.498091906755,https://place.map.kakao.com/906486370
동작구,사당동,연안식당,126.9732778690302,37.483209416228505,https://place.map.kakao.com/1216330952
동작구,상도동,초밥이야기,126.95254524762765,37.49532698803409,https://place.map.kakao.com/1858097173
동작구,사당동,지금의세상,126.9762908363938,37.4786490074377,https://place.map.kakao.com/1984599390
동작구,사당동,전곱곱창,126.97383115313671,37.483401814629474,https://place.map.kakao.com/1312740740
동작구,노량진동,청출어람,126.93702380405679,37.508454423307214,https://place.map.kakao.com/1076561510
동작구,사당동,캉파뇽제빵소,126.9756757134398,37.47693579320628,https://place.map.kakao.com/1318542423
동작구,노량진동,두끼 노량진역점,126.94154893757862,37.51211207341075,https://place.map.kakao.com/950987403
동작구,사당동,따띠삼겹 사당점,126.97016058102544,37.48402636452236,https://place.map.kakao.com/122718483
동작구,대방동,에이치플레이스,126.92015791813469,37.50424570599521,https://place.map.kakao.com/1846632785
동작구,사당동,생생돈까스,126.97509151624882,37.484280067565564,https://place.map.kakao.com/1201959905
동작구,흑석동,진상천,126.95786437916621,37.50804916304661,https://place.map.kakao.com/31170476
동작구,흑석동,올드팬,126.95594857538931,37.50734871579959,https://place.map.kakao.com/12042095
동작구,사당동,카페좋아진다,126.97527296624011,37.47994863707722,https://place.map.kakao.com/305615371
동작구,신대방동,놀숲 보라매점,126.92121483161709,37.49133156505428,https://place.map.kakao.com/1388631546
동작구,노량진동,커피온리(노량진2호점),126.94033202756941,37.5133939528397,https://place.map.kakao.com/296589358
동작구,사당동,하카타야끼,126.97740581268742,37.484078641398554,https://place.map.kakao.com/1511785766
동작구,흑석동,흑석181,126.9588522373276,37.50855568957627,https://place.map.kakao.com/352896360
동작구,사당동,이찌돈까스,126.97812599071577,37.47894492115628,https://place.map.kakao.com/21937474
동작구,사당동,문어가,126.97779184793683,37.48546210213736,https://place.map.kakao.com/20304496
동작구,노량진동,스시준,126.9425654254611,37.51167048832392,https://place.map.kakao.com/27265053
동작구,흑석동,화르르,126.95831961204247,37.50856349961159,https://place.map.kakao.com/19737004
동작구,사당동,바닷가,126.97808295336009,37.48184557249023,https://place.map.kakao.com/730956322
동작구,상도동,이삭김밥,126.93846228896031,37.50464716876053,https://place.map.kakao.com/1906629403
동작구,사당동,토리고야이수역점,126.97830270481643,37.486156594966694,https://place.map.kakao.com/618771684
동작구,신대방동,현미고기집,126.90578394526102,37.49024604387587,https://place.map.kakao.com/24532785
동작구,사당동,본죽&비빔밥cafe이수점,126.97812342638746,37.48764477201257,https://place.map.kakao.com/8367928
동작구,상도동,릿잇커피(LIT IT COFFEE),126.95041239082795,37.50400547280772,https://place.map.kakao.com/2120408316
동작구,상도동,옛골,126.92953652182558,37.50033556661841,https://place.map.kakao.com/16592780
동작구,사당동,바불리옛날왕만두,126.97844425218342,37.480348069382906,https://place.map.kakao.com/1326207191
동작구,대방동,도깨비방망이,126.92182175746925,37.50729467519184,https://place.map.kakao.com/140887461
동작구,사당동,스시향,126.96979088906289,37.483636979400515,https://place.map.kakao.com/27248761
동작구,흑석동,플레고,126.96418216913395,37.50684956337995,https://place.map.kakao.com/27470229
동작구,상도동,페리카나치킨,126.94400303650943,37.505907331861316,https://place.map.kakao.com/1870967945
동작구,노량진동,실내포장마차,126.93707601195227,37.51139977214006,https://place.map.kakao.com/1691882496
동작구,상도동,스쿨푸드 상도점,126.93253614942756,37.49776929883034,https://place.map.kakao.com/526331860
동작구,사당동,들림,126.97304577634813,37.48964126781052,https://place.map.kakao.com/854348069
동작구,신대방동,팬피그에프앤비,126.92042726880763,37.49804275973619,https://place.map.kakao.com/724735954
동작구,노량진동,피맥집,126.94259874350365,37.513472455263724,https://place.map.kakao.com/957027253
동작구,사당동,남강 장어촌,126.97839065399218,37.48735490635439,https://place.map.kakao.com/10191948
동작구,사당동,깐부치킨,126.9778071649788,37.48730943864798,https://place.map.kakao.com/12367526
동작구,상도동,이필배의 진짜루명태촌,126.95011344674113,37.49622758554196,https://place.map.kakao.com/474047353
동작구,노량진동,다독이네 숯불구이 2호점,126.94230297450609,37.513197445520056,https://place.map.kakao.com/1940114120
동작구,사당동,먼셀,126.97325530663989,37.483664533729915,https://place.map.kakao.com/339971449
동작구,상도동,경성부대찌개 상도점,126.93006695187864,37.49922465055909,https://place.map.kakao.com/1435313927
동작구,사당동,장수촌,126.97016058102544,37.48402636452236,https://place.map.kakao.com/1029282568
동작구,상도동,쭈대가제육대가,126.93803375591506,37.50191718589931,https://place.map.kakao.com/1312886731
동작구,상도동,달리181,126.93009515936178,37.500199957841744,https://place.map.kakao.com/1648374624
동작구,사당동,밥이불,126.96897407184387,37.481006747254575,https://place.map.kakao.com/1424114063
동작구,사당동,돈까스짱 남성역점,126.9699654484565,37.483043023280054,https://place.map.kakao.com/409039287
동작구,상도동,닭터찜바고,126.94839478109681,37.50005317469835,https://place.map.kakao.com/586592052
동작구,상도동,쌀돈,126.9505875943662,37.49299530339974,https://place.map.kakao.com/85257025
동작구,사당동,미트 온라인 축산직판,126.96597320759801,37.48482990792441,https://place.map.kakao.com/1530813766
동작구,사당동,나인스트리트(9street),126.97731027809385,37.484082591438884,https://place.map.kakao.com/1640417153
동작구,상도동,광어삼촌,126.94918784972648,37.498776385053226,https://place.map.kakao.com/273098143
동작구,흑석동,지코바 흑석점,126.95920108019442,37.50892983712302,https://place.map.kakao.com/405077871
동작구,사당동,인생닭강정,126.97793454686,37.48950837044804,https://place.map.kakao.com/216492706
동작구,상도동,푸라닭 상도1동점,126.94891154175369,37.49882510381527,https://place.map.kakao.com/1885646270
동작구,신대방동,서평면옥,126.92136864564513,37.492002695703576,https://place.map.kakao.com/719980524
동작구,사당동,포체어스,126.97630023951878,37.47816710103531,https://place.map.kakao.com/1983829962
동작구,사당동,홍가네 감자탕,126.97860574588675,37.48975681717908,https://place.map.kakao.com/930401546
동작구,노량진동,인연웰빙식당,126.93759023137657,37.51212403320955,https://place.map.kakao.com/1694502333
동작구,상도동,커피나무 브런치,126.95092591283165,37.5029478955803,https://place.map.kakao.com/1725460486
동작구,대방동,로즈커피,126.92047831496687,37.5041626040734,https://place.map.kakao.com/651792658
동작구,대방동,신전떡볶이대방점,126.9295869762346,37.50690559295864,https://place.map.kakao.com/709013441
동작구,사당동,다코기이수역점,126.97643746095339,37.48475539085066,https://place.map.kakao.com/907499824
동작구,상도동,동작경희병원장례식장,126.93293605908913,37.502536266480824,https://place.map.kakao.com/11374174
동작구,노량진동,서일식당,126.9319949491586,37.51295348036257,https://place.map.kakao.com/846743799
동작구,사당동,유별커피,126.96929553281261,37.48558451517096,https://place.map.kakao.com/1175676912
동작구,대방동,명동치킨,126.91990171716239,37.50396112308979,https://place.map.kakao.com/8292165
동작구,사당동,호요,126.97822719990712,37.482058561163896,https://place.map.kakao.com/251321963
동작구,노량진동,전티마이 베트남쌀국수,126.93984272200584,37.513440320198754,https://place.map.kakao.com/1482620508
동작구,사당동,미스터피자사당점,126.97938679060587,37.490355923190066,https://place.map.kakao.com/509935459
동작구,상도동,호세야오리바베큐,126.93151311450221,37.49820558834915,https://place.map.kakao.com/17421044
동작구,상도동,푸드딜리버리,126.94549196143275,37.501558742802004,https://place.map.kakao.com/580761640
동작구,사당동,산쪼메 이수점,126.9775748840838,37.484432301094294,https://place.map.kakao.com/526361801
동작구,노량진동,청원통닭,126.93713518320999,37.51161429298525,https://place.map.kakao.com/1359468398
동작구,대방동,피맥,126.92447700114535,37.49932390213693,https://place.map.kakao.com/1801979378
동작구,흑석동,필수,126.96198291019581,37.507562576934,https://place.map.kakao.com/1658842903
동작구,대방동,김떡분식,126.92269207085431,37.50938301758845,https://place.map.kakao.com/1048505049
동작구,대방동,배반장동작점,126.93025996689089,37.511898684203814,https://place.map.kakao.com/688248563
동작구,대방동,지코바 대방1호점,126.92273943175151,37.50001241915709,https://place.map.kakao.com/1240088651
동작구,노량진동,선샤브향,126.94322174787449,37.512272100993584,https://place.map.kakao.com/1501620179
동작구,신대방동,삼호정,126.92010913029337,37.4979470376852,https://place.map.kakao.com/1965548826
동작구,사당동,광명수산,126.97824703989983,37.48828206750114,https://place.map.kakao.com/1308995527
동작구,노량진동,주식회사동양푸드,126.937779976586,37.51334333994427,https://place.map.kakao.com/1289480571
동작구,노량진동,유가네한우곰탕 노량진점,126.93844236001519,37.51248228350191,https://place.map.kakao.com/933212082
동작구,흑석동,대박,126.95813302634961,37.50838173215062,https://place.map.kakao.com/1560964328
동작구,노량진동,베라카채플웨딩,126.9341107481876,37.51294864450415,https://place.map.kakao.com/586406708
동작구,흑석동,팔공티 중앙대점,126.95743731821553,37.50763383828497,https://place.map.kakao.com/1060960553
동작구,사당동,동영,126.97779095135427,37.48052780947611,https://place.map.kakao.com/20492927
동작구,상도동,좋은하루,126.93456776494807,37.501176200700854,https://place.map.kakao.com/27403736
동작구,상도동,통떡볶이,126.9412696299052,37.49705860221463,https://place.map.kakao.com/19661965
동작구,사당동,삼팔쩜오,126.97765799000753,37.48561391301192,https://place.map.kakao.com/1039904297
동작구,상도동,한앤둘,126.95148878848975,37.4947242300256,https://place.map.kakao.com/16768694
동작구,사당동,제일식당,126.97695368470569,37.47927822200494,https://place.map.kakao.com/16907429
동작구,노량진동,교촌치킨 노량진점,126.92897429182061,37.51026667641158,https://place.map.kakao.com/1168640002
동작구,사당동,LP음악카페쎄시봉,126.97844425218342,37.480348069382906,https://place.map.kakao.com/358501944
동작구,상도동,고향한방삼계탕,126.94610418383559,37.50357122761709,https://place.map.kakao.com/20534943
동작구,대방동,신가네,126.91990171716239,37.50396112308979,https://place.map.kakao.com/966883651
동작구,노량진동,부대통령뚝배기,126.94153100270114,37.51234483564312,https://place.map.kakao.com/2141491711
동작구,사당동,쿵덕스,126.97811197263476,37.47914026163993,https://place.map.kakao.com/12363879
동작구,흑석동,비어 퀸,126.96062394308012,37.50786200747856,https://place.map.kakao.com/1807247738
동작구,사당동,갈비연구소,126.97829420690341,37.48436196239492,https://place.map.kakao.com/1200734080
동작구,상도동,청춘포차,126.93446183253357,37.501009971646354,https://place.map.kakao.com/694574116
동작구,흑석동,모던비어433,126.96187273492053,37.50741366904936,https://place.map.kakao.com/641595487
동작구,신대방동,길조,126.91365077577848,37.496201943159726,https://place.map.kakao.com/16934479
동작구,노량진동,감탄,126.94136528939924,37.511313112957346,https://place.map.kakao.com/16330739
동작구,사당동,맛의 명가,126.96554565652494,37.4853780168499,https://place.map.kakao.com/10423375
동작구,대방동,실비촌,126.92182175746925,37.50729467519184,https://place.map.kakao.com/15264324
동작구,흑석동,계단집,126.96128392954363,37.507982043051065,https://place.map.kakao.com/1050988588
동작구,사당동,위니드플레이스,126.97802628271528,37.47895032055564,https://place.map.kakao.com/1561333038
동작구,노량진동,달콤쌉싸롱2호점,126.93830406915218,37.51220915480915,https://place.map.kakao.com/428020583
동작구,대방동,포장맛차,126.92927768558732,37.51144672395434,https://place.map.kakao.com/759152724
동작구,사당동,낭만옵빠,126.97488363064072,37.47742598048223,https://place.map.kakao.com/1767481270
동작구,신대방동,원조소금구이,126.92458416114324,37.49905990015003,https://place.map.kakao.com/27508866
동작구,흑석동,하브,126.9617217098035,37.50772391313017,https://place.map.kakao.com/472136636
동작구,상도동,할매순대국,126.92634277253713,37.49901536447358,https://place.map.kakao.com/2064409100
동작구,흑석동,준호네돈가스,126.95638607808999,37.50752224627683,https://place.map.kakao.com/454053847
동작구,사당동,호아 마라탕,126.97597880482041,37.47779549951139,https://place.map.kakao.com/1685369885
동작구,노량진동,우오가시 노량진점,126.93394733059556,37.51462029079033,https://place.map.kakao.com/338963234
동작구,상도동,아쯔다무라,126.95127051809271,37.495314214232415,https://place.map.kakao.com/1458223279
동작구,대방동,고흥회수산,126.92929442703664,37.512191229111345,https://place.map.kakao.com/1665442773
동작구,신대방동,백옥양꼬치,126.90704060095997,37.48730864927609,https://place.map.kakao.com/1769834127
동작구,흑석동,고씨네중앙대점,126.95591585052044,37.507244666320545,https://place.map.kakao.com/254172068
동작구,흑석동,중앙돼지마을,126.95644681808135,37.50758653171555,https://place.map.kakao.com/16931813
동작구,흑석동,바야흐로,126.95877529591198,37.5061988969863,https://place.map.kakao.com/161166539
동작구,흑석동,두레박,126.96128382909814,37.50777065779026,https://place.map.kakao.com/8337179
동작구,상도동,상도정마루,126.94504130276651,37.502387676462924,https://place.map.kakao.com/301419638
동작구,신대방동,소반,126.90696315440633,37.48841964294266,https://place.map.kakao.com/903117999
동작구,사당동,장호덕손만두,126.9719350239358,37.483496413958214,https://place.map.kakao.com/1881987930
동작구,대방동,호치킨 신대방삼거리역1번출구점,126.92624835972747,37.49955762216505,https://place.map.kakao.com/794484586
동작구,사당동,소백양 훠궈샤브,126.978655728599,37.48815989807695,https://place.map.kakao.com/2094600935
동작구,상도동,더진국숭실대점,126.95405771529141,37.49476541724098,https://place.map.kakao.com/1551465478
동작구,사당동,월하당,126.96566808266876,37.48399842170358,https://place.map.kakao.com/1823283505
동작구,대방동,면부심 대방점,126.9293563960593,37.51047346476481,https://place.map.kakao.com/836866919
동작구,노량진동,술이꼬치네,126.94239812715655,37.50968068114748,https://place.map.kakao.com/27245477
동작구,상도동,맨드라미,126.92767956988199,37.49660025305247,https://place.map.kakao.com/27404059
동작구,노량진동,장수아귀찜,126.93258138571458,37.51256737006459,https://place.map.kakao.com/1247883201
동작구,신대방동,맘스터치 보라매점,126.91291008077133,37.49662245086717,https://place.map.kakao.com/156093547
동작구,사당동,더풍년 이수점,126.97687981417998,37.485193004316486,https://place.map.kakao.com/1837722310
동작구,노량진동,통통이식당,126.94306893648772,37.51044534449614,https://place.map.kakao.com/16332205
동작구,사당동,작은피자집,126.97779095135427,37.48052780947611,https://place.map.kakao.com/2110495868
동작구,사당동,할매순대국,126.96955037316079,37.48379049043891,https://place.map.kakao.com/23718112
동작구,상도동,동네카페 고커피,126.94200066247815,37.49837953951286,https://place.map.kakao.com/24018517
동작구,흑석동,청대문,126.95998491928493,37.50474077555156,https://place.map.kakao.com/20637429
동작구,상도동,형제상회,126.94580206698524,37.50232290752025,https://place.map.kakao.com/261531990
동작구,사당동,이수오뎅,126.97784157653474,37.48579959975995,https://place.map.kakao.com/23924140
동작구,사당동,왕돈까스왕냉면,126.97823707001572,37.48449132897238,https://place.map.kakao.com/359268492
동작구,사당동,소라노호시,126.97810990205265,37.48776579970886,https://place.map.kakao.com/1700181947
동작구,사당동,소문난순대국,126.97797158578238,37.48971452028618,https://place.map.kakao.com/1586739582
동작구,노량진동,달려라 봉쥬비어,126.94108473183134,37.51254124112105,https://place.map.kakao.com/25160341
동작구,상도동,케이콜라보김밥상도점,126.94549063577242,37.502755957276335,https://place.map.kakao.com/267465486
동작구,흑석동,아몬드 블루,126.96257872670998,37.507196921263706,https://place.map.kakao.com/24924655
동작구,사당동,커피파니,126.97316791689607,37.482631862980504,https://place.map.kakao.com/1256688416
동작구,노량진동,두꺼비식당,126.94183880362924,37.51260632549317,https://place.map.kakao.com/275860899
동작구,상도동,딱좋아,126.94659513775673,37.50146966955398,https://place.map.kakao.com/2043989361
동작구,상도동,추억과김밥,126.95587874624543,37.49447532719404,https://place.map.kakao.com/687252397
동작구,상도동,갈매울감자탕,126.94754855222742,37.50439154331336,https://place.map.kakao.com/1892850522
동작구,흑석동,유유초밥,126.95866628700881,37.50701497964146,https://place.map.kakao.com/1712863063
동작구,상도동,응급실국물떡볶이 숭실대점,126.94930555250896,37.498640444081296,https://place.map.kakao.com/1750930306
동작구,노량진동,메가돈,126.93877654879083,37.51281705259498,https://place.map.kakao.com/415983090
동작구,노량진동,피자보이시나,126.94249362469964,37.511858609138436,https://place.map.kakao.com/27439070
동작구,흑석동,사랑방,126.96145798025454,37.50787866622706,https://place.map.kakao.com/1206622245
동작구,흑석동,계림원 누룽지 통닭구이 흑석중앙대점,126.9591760138007,37.50873671471629,https://place.map.kakao.com/11999139
동작구,상도동,우리보쌈&밥상,126.94994147734903,37.496425529409365,https://place.map.kakao.com/27277727
동작구,사당동,팬쿡,126.97722037225135,37.48760958311345,https://place.map.kakao.com/24612345
동작구,사당동,몽몽몽,126.97638335685417,37.49226829067473,https://place.map.kakao.com/989905676
동작구,사당동,김삿갓,126.97799605294583,37.480524066269744,https://place.map.kakao.com/16734389
동작구,상도동,명성왕족발,126.92836481071015,37.4994256490602,https://place.map.kakao.com/1429352730
동작구,흑석동,노랑통닭,126.9577957535732,37.50785476585211,https://place.map.kakao.com/676792371
동작구,사당동,하누가,126.97777054464451,37.480135233240546,https://place.map.kakao.com/726415204
동작구,상도동,미학당,126.95766176423592,37.49456167746162,https://place.map.kakao.com/94881294
동작구,흑석동,요리조리분식.포차,126.9609541252774,37.50786112651099,https://place.map.kakao.com/485919670
동작구,흑석동,비에이치씨치킨(BHC),126.95551888725952,37.50704970736485,https://place.map.kakao.com/26847953
동작구,사당동,워너커피남성역점,126.96950149769636,37.484846447208874,https://place.map.kakao.com/1629174162
동작구,사당동,후지스시,126.97850396256683,37.48896008572195,https://place.map.kakao.com/25415372
동작구,사당동,블루커피,126.97475212233707,37.478035171534565,https://place.map.kakao.com/26942737
